STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_de,Demographic indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,NO,Norway,2012,,4985870,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,NO,Norway,2013,,5051275,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,NO,Norway,2014,,5109056,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,NO,Norway,2015,,5165802,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,NO,Norway,2016,,5213985,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,NO,Norway,2017,,5258317,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,NO,Norway,2018,,5295619,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,NO,Norway,2019,,5328212,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,NO,Norway,2020,,5367580,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,NO,Norway,2021,,5391369,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,NO,Norway,2022,,5425270,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,NO,Norway,2023,,5488984,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,NO,Norway,2024,,5550217,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,NO,Norway,2025,,5594340,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PL,Poland,2006,,38157055,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PL,Poland,2007,,38125479,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PL,Poland,2008,,38115641,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PL,Poland,2009,,38135876,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PL,Poland,2010,,38022869,,b,break in time series,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PL,Poland,2011,,38062718,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PL,Poland,2012,,38063792,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PL,Poland,2013,,38062535,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PL,Poland,2014,,38017856,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PL,Poland,2015,,38005614,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PL,Poland,2016,,37967209,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PL,Poland,2017,,37972964,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PL,Poland,2018,,37976687,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PL,Poland,2019,,37972812,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PL,Poland,2020,,37958138,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PL,Poland,2021,,37073357,,b,break in time series,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PL,Poland,2022,,36889761,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PL,Poland,2023,,36753736,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PL,Poland,2024,,36620970,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PL,Poland,2025,,36497495,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PT,Portugal,2006,,10511988,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PT,Portugal,2007,,10532588,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PT,Portugal,2008,,10553339,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PT,Portugal,2009,,10563014,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PT,Portugal,2010,,10573479,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PT,Portugal,2011,,10572721,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PT,Portugal,2012,,10558950,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PT,Portugal,2013,,10503889,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PT,Portugal,2014,,10444092,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PT,Portugal,2015,,10395121,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PT,Portugal,2016,,10368554,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PT,Portugal,2017,,10344478,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PT,Portugal,2018,,10335770,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PT,Portugal,2019,,10333496,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PT,Portugal,2020,,10375395,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PT,Portugal,2021,,10394297,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PT,Portugal,2022,,10421117,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PT,Portugal,2023,,10516621,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PT,Portugal,2024,,10639726,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,PT,Portugal,2025,,10749635,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RO,Romania,2006,,21257016,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RO,Romania,2007,,21130503,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RO,Romania,2008,,20635460,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RO,Romania,2009,,20440290,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RO,Romania,2010,,20294683,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RO,Romania,2011,,20199059,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RO,Romania,2012,,20095996,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RO,Romania,2013,,20020074,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RO,Romania,2014,,19947311,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RO,Romania,2015,,19870647,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RO,Romania,2016,,19760585,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RO,Romania,2017,,19643949,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RO,Romania,2018,,19533481,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RO,Romania,2019,,19414458,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RO,Romania,2020,,19328838,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RO,Romania,2021,,19201662,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RO,Romania,2022,,19042455,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RO,Romania,2023,,19054548,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RO,Romania,2024,,19067576,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RO,Romania,2025,,19036031,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RS,Serbia,2006,,7425487,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RS,Serbia,2007,,7397651,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RS,Serbia,2008,,7365507,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RS,Serbia,2009,,7334937,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RS,Serbia,2010,,7306677,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RS,Serbia,2011,,7251549,,b,break in time series,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RS,Serbia,2012,,7216649,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RS,Serbia,2013,,7181505,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RS,Serbia,2014,,7146759,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RS,Serbia,2015,,7114393,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RS,Serbia,2016,,7076372,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RS,Serbia,2017,,7040272,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RS,Serbia,2018,,7001444,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RS,Serbia,2019,,6963764,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RS,Serbia,2020,,6926705,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RS,Serbia,2021,,6871547,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RS,Serbia,2022,,6797105,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RS,Serbia,2023,,6641197,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RS,Serbia,2024,,6605168,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RS,Serbia,2025,,6567783,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RU,Russia,2006,,142753551,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RU,Russia,2007,,142220968,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RU,Russia,2008,,142008838,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RU,Russia,2009,,141903979,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RU,Russia,2010,,141914509,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RU,Russia,2011,,142856536,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RU,Russia,2012,,143056383,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,RU,Russia,2014,,143666931,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SE,Sweden,2006,,9047752,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SE,Sweden,2007,,9113257,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SE,Sweden,2008,,9182927,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SE,Sweden,2009,,9256347,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SE,Sweden,2010,,9340682,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SE,Sweden,2011,,9415570,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SE,Sweden,2012,,9482855,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SE,Sweden,2013,,9555893,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SE,Sweden,2014,,9644864,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SE,Sweden,2015,,9747355,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SE,Sweden,2016,,9851017,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SE,Sweden,2017,,9995153,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SE,Sweden,2018,,10120242,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SE,Sweden,2019,,10230185,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SE,Sweden,2020,,10327589,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SE,Sweden,2021,,10379295,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SE,Sweden,2022,,10452326,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SE,Sweden,2023,,10521556,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SE,Sweden,2024,,10551707,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SE,Sweden,2025,,10587710,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SI,Slovenia,2006,,2003358,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SI,Slovenia,2007,,2010377,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SI,Slovenia,2008,,2010269,,b,break in time series,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SI,Slovenia,2009,,2032362,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SI,Slovenia,2010,,2046976,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SI,Slovenia,2011,,2050189,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SI,Slovenia,2012,,2055496,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SI,Slovenia,2013,,2058821,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SI,Slovenia,2014,,2061085,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SI,Slovenia,2015,,2062874,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SI,Slovenia,2016,,2064188,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SI,Slovenia,2017,,2065895,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SI,Slovenia,2018,,2066880,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SI,Slovenia,2019,,2080908,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SI,Slovenia,2020,,2095861,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SI,Slovenia,2021,,2108977,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SI,Slovenia,2022,,2107180,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SI,Slovenia,2023,,2116972,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SI,Slovenia,2024,,2123949,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SI,Slovenia,2025,,2130850,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SK,Slovakia,2006,,5372928,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SK,Slovakia,2007,,5373180,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SK,Slovakia,2008,,5376064,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SK,Slovakia,2009,,5382401,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SK,Slovakia,2010,,5390410,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SK,Slovakia,2011,,5392446,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SK,Slovakia,2012,,5404322,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SK,Slovakia,2013,,5410836,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SK,Slovakia,2014,,5415949,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SK,Slovakia,2015,,5421349,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SK,Slovakia,2016,,5426252,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SK,Slovakia,2017,,5435343,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SK,Slovakia,2018,,5443120,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SK,Slovakia,2019,,5450421,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SK,Slovakia,2020,,5457873,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SK,Slovakia,2021,,5459781,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SK,Slovakia,2022,,5434712,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SK,Slovakia,2023,,5428792,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SK,Slovakia,2024,,5424687,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SK,Slovakia,2025,,5419451,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SM,San Marino,2006,,29999,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SM,San Marino,2007,,30368,,,,,
